region,region_population_thousands,latitude,longitude,property_type,property_age,area_sqm,bedrooms,bathrooms,floor,distance_to_center,has_elevator,has_garden,has_parking,price,address,neighborhood,construction_quality,energy_rating,last_renovation,transaction_date,price_per_sqm
Tunis,634,36.81309956720657,10.196534640045837,Apartment,2,154,1,2,5,5.4,True,False,False,538000,"116 Avenue Ali Belhouane, Tunis, Tunisia",Lac 2,Luxury,A,,2024-01-13,3494
Sfax,330,34.73820511028821,10.776174046754507,Apartment,7,179,3,1,2,5.6,False,False,True,445000,"109 Boulevard Ibn Sina, Sfax, Tunisia",Gremda,Good,G,,2023-01-16,2486
Ben Arous,600,36.75498603306761,10.2202240255184,Studio,24,30,0,1,6,4.5,True,True,False,30000,"146 Avenue El Ghazela, Apt. 11, Ben Arous, Tunisia",,Standard,G,,2022-05-27,1000
Tunis,634,36.814397541405974,10.192386112737175,House,53,170,4,2,0,3.1,False,True,True,786000,"24 Impasse Paris, Tunis, Tunisia",Carthage,Good,E,,2023-05-26,4624
Kairouan,150,35.68100244878148,10.077430748656736,House,25,235,2,2,0,13.1,False,True,False,354000,"38 Rue Ali Belhouane, Kairouan, Tunisia",Cité Parc,Basic,C,2017.0,2022-11-15,1506
Nabeul,200,36.43479414375805,10.726764886044512,Apartment,24,107,1,2,8,9.4,True,False,True,185000,"62 Place 14 Janvier, Apt. 18, Nabeul, Tunisia",Cité Jardins,Premium,E,2019.0,2022-02-26,1729
Tozeur,70,33.908831280297576,8.142171040012343,House,40,185,2,1,0,10.1,False,True,False,268000,"185 Avenue République, Tozeur, Tunisia",,Good,D,2020.0,2024-01-16,1449
Kef,120,36.15851743308368,8.727684088852476,Apartment,11,113,2,1,1,9.4,False,False,True,98000,"10 Rue Paris, Apt. 22, Kef, Tunisia",Hay Oliveraie,Standard,D,,2022-09-26,867
Ben Arous,600,36.74156712374035,10.218801092310805,Penthouse,1,157,2,2,5,1.9,True,True,True,1071000,"96 Boulevard Omar Ibn Al Khattab, Apt. 31, Ben Arous, Tunisia",Résidence Lac,Standard,B,,2022-12-31,6822
Sousse,270,35.8258954913972,10.620396280046949,Apartment,4,86,3,1,2,4.6,False,False,False,225000,"52 Avenue Mongi Slim, Apt. 33, Sousse, Tunisia",Kantaoui,Premium,B,,2023-03-19,2616
Ben Arous,600,36.77252356567878,10.207568438966328,House,28,262,3,2,0,5.6,False,True,True,970000,"136 Impasse Hannibal, Ben Arous, Tunisia",,Luxury,E,,2022-09-15,3702
Medenine,200,33.337119118115055,10.518971113472745,House,47,174,3,2,0,8.2,False,True,False,314000,"152 Place Mongi Slim, Medenine, Tunisia",Hay Parc,Basic,D,,2022-11-25,1805
Manouba,400,36.81519219472106,10.08661647579213,Studio,29,44,0,1,4,1.4,True,False,True,40000,"51 Impasse Omar Ibn Al Khattab, Apt. 3, Manouba, Tunisia",Résidence Oliveraie,Luxury,G,2009.0,2022-10-14,909
Kef,120,36.17863801038882,8.725234719017125,Apartment,32,100,4,1,6,3.0,True,False,True,121000,"185 Place Abou El Kacem Chebbi, Apt. 35, Kef, Tunisia",Hay Centre,Standard,C,,2024-03-24,1210
Tunis,634,36.8301630371682,10.201156935918972,Apartment,24,106,4,2,9,3.1,True,False,False,572000,"12 Boulevard Abou El Kacem Chebbi, Apt. 27, Tunis, Tunisia",Médina,Good,F,,2022-08-05,5396
Nabeul,200,36.443421640419125,10.762409893964394,Apartment,24,80,3,1,7,5.4,False,False,False,136000,"161 Rue Kheireddine, Apt. 27, Nabeul, Tunisia",,Standard,D,2012.0,2022-03-10,1700
Sfax,330,34.71577523317655,10.736681487790422,Apartment,34,161,4,2,4,2.2,True,True,False,415000,"147 Avenue Omar Ibn Al Khattab, Sfax, Tunisia",Médina,Standard,F,,2023-10-11,2578
Sfax,330,34.75679202575856,10.745273134341653,House,33,205,4,1,0,2.5,False,True,False,738000,"116 Boulevard Carthage, Sfax, Tunisia",Nouvelle Ville,Standard,G,,2022-07-02,3600
Ben Arous,600,36.73133846341982,10.215157403661825,House,8,261,5,2,0,2.7,False,True,True,1415000,"167 Rue Bardo, Ben Arous, Tunisia",Cité Lac,Luxury,B,,2023-08-12,5421
Ben Arous,600,36.749605007699046,10.239828313521672,Villa,10,385,6,4,0,5.7,False,True,True,3944000,"172 Place Carthage, Ben Arous, Tunisia",,Premium,C,,2022-02-27,10244
Sfax,330,34.74681677632756,10.747181060878022,Villa,0,343,6,4,0,1.9,False,True,True,4018000,"2 Place Afran, Sfax, Tunisia",Résidence Médina,Good,A,,2022-09-01,11714
Tataouine,100,32.93276352240503,10.47221070526993,Apartment,14,74,3,2,4,10.6,False,False,True,82000,"11 Avenue Carthage, Tataouine, Tunisia",,Good,C,,2023-06-25,1108
Tunis,634,36.822250388849184,10.172659489241589,Villa,12,250,5,2,0,3.2,False,True,True,2982000,"1 Impasse El Menzah, Tunis, Tunisia",Menzah,Standard,B,2023.0,2022-06-30,11928
Zaghouan,150,36.42691322806778,10.153731020021757,Apartment,25,133,4,1,4,6.7,True,False,True,219000,"20 Boulevard Mohamed V, Apt. 35, Zaghouan, Tunisia",,Standard,E,2018.0,2023-03-09,1647
Manouba,400,36.78752246778333,10.073758035664431,House,47,290,2,3,0,5.7,False,True,True,733000,"5 Place Paris, Manouba, Tunisia",,Basic,F,,2022-11-23,2528
Gabès,200,33.8648203974505,10.109592793402507,Studio,28,42,0,1,6,6.4,True,False,True,25000,"197 Boulevard El Ferdaous, Apt. 4, Gabès, Tunisia",Résidence Centre,Good,D,,2022-04-12,595
Tunis,634,36.79068694629212,10.182074338460442,Apartment,9,145,2,1,3,3.1,True,False,False,465000,"55 Place El Manar, Apt. 19, Tunis, Tunisia",,Good,A,2023.0,2022-06-06,3207
Ben Arous,600,36.732963006009044,10.24934430789151,Apartment,23,72,4,1,8,5.2,True,True,True,170000,"30 Avenue El Ghazela, Ben Arous, Tunisia",Quartier Oliveraie,Good,D,,2024-02-14,2361
Mahdia,150,35.49679803067918,11.082606602828033,House,33,215,5,1,0,11.5,False,True,True,696000,"144 Boulevard Charles de Gaulle, Mahdia, Tunisia",Quartier Médina,Standard,F,,2023-08-24,3237
Tunis,634,36.82874378209553,10.156806432365684,Villa,19,348,5,4,0,0.8,False,True,True,4985000,"52 Rue Lafayette, Tunis, Tunisia",Résidence Centre,Luxury,A,2009.0,2022-09-19,14325
Bizerte,150,37.27260675935994,9.850132802785346,House,49,287,2,2,0,0.6,False,True,False,678000,"110 Rue Tahar Haddad, Bizerte, Tunisia",Quartier Lac,Standard,F,2011.0,2023-04-07,2362
Zaghouan,150,36.423234638315144,10.14422037723673,Apartment,34,125,4,2,5,10.3,True,False,True,182000,"166 Avenue Ali Belhouane, Zaghouan, Tunisia",Résidence Centre,Basic,D,2022.0,2022-07-09,1456
Manouba,400,36.788147200634924,10.077513836413829,Duplex,3,158,2,2,7,5.7,False,False,True,575000,"26 Avenue Habib Bourguiba, Manouba, Tunisia",,Standard,C,,2023-08-10,3639
Nabeul,200,36.44547545122464,10.759511709643645,House,50,238,4,2,0,7.6,False,True,True,562000,"67 Avenue El Ferdaous, Nabeul, Tunisia",,Standard,F,2012.0,2023-08-20,2361
Jendouba,100,36.5107454575784,8.799480943309456,House,42,148,4,1,0,6.0,False,True,False,177000,"75 Boulevard Tahar Haddad, Jendouba, Tunisia",,Good,G,2013.0,2022-05-15,1196
Ariana,350,36.855822832316996,10.1727606849775,Apartment,28,132,2,2,7,1.5,True,True,True,371000,"53 Avenue Riadh El Andalous, Apt. 19, Ariana, Tunisia",Menzah 6,Standard,D,2018.0,2023-02-20,2811
Siliana,80,36.10811588186022,9.351258649533118,Penthouse,3,158,3,2,7,5.4,True,False,True,395000,"139 Place Bardo, Apt. 5, Siliana, Tunisia",,Premium,B,,2024-02-29,2500
Sfax,330,34.762982582654054,10.753733871192457,Apartment,4,174,2,2,7,5.9,True,True,False,476000,"1 Avenue Ibn Khaldoun, Apt. 18, Sfax, Tunisia",,Standard,B,,2022-08-18,2736
Mahdia,150,35.480104520251096,11.071657861586226,Villa,0,292,4,2,0,3.0,False,True,True,2745000,"30 Impasse Liberté, Mahdia, Tunisia",,Standard,B,,2022-07-19,9401
Ariana,350,36.886527015201565,10.21888128614188,Apartment,23,107,4,2,4,1.5,True,True,False,360000,"197 Place Jardins d'El Menzah, Apt. 8, Ariana, Tunisia",Menzah 5,Basic,D,2011.0,2023-04-06,3364
Ariana,350,36.84554685056012,10.179662390303308,Apartment,18,123,1,2,8,2.9,True,True,True,384000,"72 Rue Jardins d'El Menzah, Apt. 6, Ariana, Tunisia",Riadh Andalous,Good,E,,2022-02-03,3122
Ben Arous,600,36.756576945730984,10.235165241321416,Apartment,8,71,1,2,1,2.2,False,False,True,171000,"46 Impasse Mokhtar Attia, Ben Arous, Tunisia",Résidence Médina,Standard,C,,2023-11-02,2408
Manouba,400,36.82137089568329,10.081052518023608,House,47,153,3,1,0,2.9,False,True,False,412000,"65 Rue Tahar Sfar, Manouba, Tunisia",,Basic,F,2022.0,2022-02-04,2693
Nabeul,200,36.474250354338224,10.744436962814463,House,47,214,5,3,0,5.3,False,True,False,647000,"197 Rue Omar Ibn Al Khattab, Nabeul, Tunisia",Cité Palmeraie,Good,E,2012.0,2023-09-06,3023
Sousse,270,35.84185234594353,10.63660328576421,Apartment,25,159,3,2,7,1.9,False,False,True,451000,"38 Boulevard Liberté, Apt. 35, Sousse, Tunisia",Kantaoui,Standard,D,2021.0,2022-12-24,2836
Tunis,634,36.802213842379494,10.20535914532975,Villa,2,331,4,3,0,5.8,False,True,True,3507000,"90 Rue Lafayette, Tunis, Tunisia",Menzah,Luxury,B,,2022-05-05,10595
Tunis,634,36.81060606854099,10.199843679139958,Studio,6,58,0,1,5,2.2,True,True,True,105000,"194 Impasse El Menzah, Apt. 33, Tunis, Tunisia",Lac 1,Standard,C,,2022-03-13,1810
Manouba,400,36.83206461981831,10.105767731350433,Duplex,8,195,2,2,3,4.1,True,False,True,710000,"104 Avenue El Ghazela, Apt. 40, Manouba, Tunisia",,Good,C,,2022-08-12,3641
Sousse,270,35.82694693392593,10.609775542545533,Apartment,24,71,4,1,2,1.3,False,False,True,184000,"151 Rue El Ghazela, Sousse, Tunisia",Médina,Basic,E,,2023-12-01,2592
Ariana,350,36.839500982036945,10.180642560802557,House,54,203,3,2,0,5.0,False,True,False,753000,"200 Impasse Tahar Haddad, Ariana, Tunisia",Riadh Andalous,Basic,F,2012.0,2023-09-14,3709
Sidi Bouzid,160,35.0226004215928,9.473537939759991,Villa,19,409,6,3,0,6.2,False,True,True,1495000,"198 Impasse Tahar Sfar, Sidi Bouzid, Tunisia",Quartier Palmeraie,Good,E,2023.0,2022-03-27,3655
Ben Arous,600,36.743546731884884,10.221303274677537,Apartment,34,81,3,1,6,3.5,True,False,True,171000,"83 Boulevard Charles de Gaulle, Apt. 3, Ben Arous, Tunisia",Quartier Palmeraie,Premium,C,2012.0,2023-11-27,2111
Gabès,200,33.87742688450344,10.078143316922802,Apartment,13,109,2,1,8,6.8,False,True,True,185000,"116 Avenue Mohamed V, Apt. 23, Gabès, Tunisia",Hay Lac,Premium,C,,2022-07-08,1697
Medenine,200,33.317018096597636,10.510197222453652,House,54,242,4,2,0,10.2,False,True,False,570000,"171 Boulevard Habib Bourguiba, Medenine, Tunisia",Hay Palmeraie,Good,E,,2022-05-30,2355
Ben Arous,600,36.75516674124216,10.225507210111006,Apartment,5,71,4,2,4,5.9,True,False,True,204000,"87 Impasse Abou Hamed El Ghazali, Apt. 1, Ben Arous, Tunisia",Cité Médina,Good,D,,2022-06-09,2873
Ben Arous,600,36.76002199705842,10.244683970360178,House,14,232,5,2,0,2.8,False,True,False,1159000,"119 Rue Ali Belhouane, Ben Arous, Tunisia",Résidence Oliveraie,Standard,C,,2023-03-27,4996
Nabeul,200,36.447684645455816,10.7445559732526,Apartment,31,174,2,1,7,7.1,True,False,False,315000,"25 Place 14 Janvier, Apt. 8, Nabeul, Tunisia",,Standard,F,2012.0,2024-01-08,1810
Ben Arous,600,36.77597861119176,10.245281224793079,Villa,16,220,5,2,0,1.6,False,True,True,2174000,"35 Impasse Kheireddine, Ben Arous, Tunisia",Quartier Palmeraie,Standard,D,,2023-03-20,9882
Sousse,270,35.82080004052512,10.641835841890737,Apartment,25,149,4,2,3,2.4,True,False,True,505000,"186 Boulevard Kantaoui, Apt. 3, Sousse, Tunisia",Médina,Standard,G,2022.0,2022-04-12,3389
Sfax,330,34.724453546095795,10.763326109244755,Duplex,24,147,3,3,6,4.6,True,True,True,723000,"82 Avenue Abou Hamed El Ghazali, Apt. 28, Sfax, Tunisia",,Luxury,F,2015.0,2022-12-26,4918
Sousse,270,35.84856641455692,10.635515755760126,Studio,24,33,0,1,1,4.1,False,False,True,37000,"15 Boulevard Khezama, Apt. 9, Sousse, Tunisia",Bouhsina,Basic,C,2014.0,2023-07-21,1121
Sfax,330,34.761981914959506,10.755666746025163,Villa,4,209,4,4,0,4.8,False,True,True,2057000,"40 Boulevard Charles de Gaulle, Sfax, Tunisia",Chihia,Premium,C,,2022-09-18,9842
Nabeul,200,36.47624224135924,10.741461001761378,Apartment,14,163,4,2,0,12.0,False,False,False,356000,"106 Rue Ali Belhouane, Nabeul, Tunisia",Résidence Oliveraie,Premium,C,,2024-03-08,2184
Ariana,350,36.83961344971179,10.19993773983457,Villa,5,382,4,4,0,0.9,False,True,True,4518000,"79 Boulevard Riadh El Andalous, Ariana, Tunisia",Cité Oliveraie,Standard,C,,2022-06-04,11827
Monastir,200,35.766228634783985,10.802824066101795,Apartment,30,126,2,2,0,3.7,False,False,False,260000,"73 Boulevard Skanes, Apt. 6, Monastir, Tunisia",Hay Centre,Good,C,2016.0,2022-12-22,2063
Manouba,400,36.82544266523473,10.085786481849038,Villa,16,331,7,4,0,5.6,False,True,True,2570000,"135 Place 14 Janvier, Manouba, Tunisia",,Good,F,2020.0,2023-12-16,7764
Sousse,270,35.83932742770232,10.624010879147795,Apartment,18,116,4,2,5,1.1,False,False,True,391000,"93 Rue Khezama, Apt. 17, Sousse, Tunisia",Kantaoui,Standard,F,,2022-03-28,3371
Ben Arous,600,36.73801631769369,10.251996778705223,Studio,10,44,0,1,8,1.0,True,False,False,53000,"86 Boulevard El Ghazela, Ben Arous, Tunisia",El Centre,Premium,E,2021.0,2022-03-31,1205
Tunis,634,36.79958226638775,10.186568810572158,Apartment,13,179,4,1,7,4.4,False,True,False,671000,"150 Rue Bab Saadoun, Apt. 18, Tunis, Tunisia",Hay Lac,Standard,E,,2023-07-09,3749
Kebili,80,33.70959907464072,8.971623674108676,Apartment,10,105,3,2,9,9.8,True,False,True,115000,"195 Place Bardo, Apt. 6, Kebili, Tunisia",Hay Médina,Standard,B,2021.0,2024-02-09,1095
Ariana,350,36.88323478717606,10.204322053568344,Apartment,26,73,2,1,1,2.2,False,False,True,177000,"148 Place Tahar Sfar, Apt. 36, Ariana, Tunisia",Borj Louzir,Good,B,,2023-05-01,2425
Kebili,80,33.699286650205245,8.986719019226214,House,53,233,2,1,0,3.2,False,True,False,307000,"77 Rue Tahar Haddad, Kebili, Tunisia",,Standard,G,2013.0,2023-12-11,1318
Tozeur,70,33.9037531449558,8.135711837880521,House,19,218,3,1,0,4.5,False,True,True,493000,"193 Rue Charles de Gaulle, Tozeur, Tunisia",Quartier Parc,Standard,E,2015.0,2022-10-31,2261
Sfax,330,34.76312751859719,10.766569881494021,House,28,181,4,1,0,4.1,False,True,False,654000,"24 Boulevard Sakiet Ezzit, Sfax, Tunisia",Nouvelle Ville,Premium,C,,2022-07-05,3613
Sousse,270,35.840348422523746,10.64227803627726,Apartment,1,144,1,2,3,3.5,True,False,False,388000,"36 Rue Khezama, Apt. 38, Sousse, Tunisia",Khezama,Standard,A,,2022-06-11,2694
Kairouan,150,35.695068543176895,10.121824393992263,Villa,9,384,6,3,0,1.6,False,True,True,2329000,"28 Impasse Habib Bourguiba, Kairouan, Tunisia",Quartier Centre,Premium,B,,2022-09-02,6065
Gabès,200,33.87004608637664,10.081683054062836,House,5,174,2,2,0,14.2,False,True,True,449000,"121 Boulevard Mohamed V, Gabès, Tunisia",Cité Médina,Good,B,,2022-05-03,2580
Ben Arous,600,36.75249953751663,10.238393121341211,Apartment,21,93,1,1,2,5.9,False,True,False,177000,"139 Rue Charles de Gaulle, Apt. 38, Ben Arous, Tunisia",Hay Médina,Standard,E,2023.0,2023-07-28,1903
Bizerte,150,37.26075956265911,9.849105072521509,Apartment,1,151,4,2,8,13.4,True,False,True,340000,"64 Rue Tahar Sfar, Apt. 12, Bizerte, Tunisia",Cité Centre,Standard,B,,2022-12-03,2252
Kasserine,120,35.16434675579183,8.853842966773389,House,17,188,4,2,0,1.7,False,True,False,351000,"146 Rue Abou Hamed El Ghazali, Kasserine, Tunisia",,Standard,D,,2023-06-04,1867
Nabeul,200,36.461048373030295,10.732566272197062,Villa,10,350,6,3,0,8.8,False,True,True,2608000,"5 Impasse Abou Hamed El Ghazali, Nabeul, Tunisia",Quartier Lac,Good,D,,2022-08-10,7451
Nabeul,200,36.435928804867345,10.730304483687737,Duplex,16,165,4,2,6,14.4,False,False,True,594000,"187 Avenue République, Apt. 33, Nabeul, Tunisia",Cité Médina,Basic,F,2015.0,2022-03-31,3600
Manouba,400,36.79289197166506,10.077315291065647,Apartment,19,160,3,2,2,5.4,False,False,False,342000,"105 Rue Carthage, Apt. 18, Manouba, Tunisia",Quartier Médina,Standard,D,2013.0,2023-12-17,2138
Siliana,80,36.10473711862863,9.400282516918775,House,51,197,2,1,0,11.3,False,True,False,196000,"187 Avenue Kheireddine, Siliana, Tunisia",Quartier Palmeraie,Standard,C,,2024-02-14,995
Gabès,200,33.864605721979785,10.075926127943914,Villa,12,424,6,3,0,7.6,False,True,True,2930000,"141 Avenue Hédi Chaker, Gabès, Tunisia",Quartier Médina,Basic,E,,2022-08-11,6910
Ben Arous,600,36.744786555357315,10.226382959038071,Studio,18,69,0,1,4,4.2,True,False,True,74000,"111 Avenue Mohamed V, Apt. 25, Ben Arous, Tunisia",Quartier Palmeraie,Good,E,2015.0,2022-06-25,1072
Tataouine,100,32.917841062353794,10.440971245589928,Villa,9,403,5,3,0,4.0,False,True,True,2357000,"136 Boulevard République, Tataouine, Tunisia",Cité Lac,Basic,D,2023.0,2023-10-01,5849
Sousse,270,35.80954353678458,10.648313028421624,Apartment,16,170,4,1,7,1.9,True,False,True,563000,"152 Impasse Bouhsina, Sousse, Tunisia",Sahloul,Good,A,2018.0,2023-05-10,3312
Sfax,330,34.75122889716236,10.76704757578805,Apartment,3,131,3,1,6,1.9,False,True,False,414000,"158 Rue Chihia, Apt. 17, Sfax, Tunisia",Chihia,Basic,C,,2022-12-26,3160
Kef,120,36.17696089285396,8.735352047065712,Apartment,13,71,4,1,0,4.5,False,False,False,83000,"155 Impasse Abou Hamed El Ghazali, Apt. 8, Kef, Tunisia",Quartier Lac,Good,E,,2023-05-18,1169
Mahdia,150,35.52807662707676,11.04588196563127,Apartment,6,84,1,2,7,11.2,True,False,True,220000,"152 Avenue Charles de Gaulle, Apt. 9, Mahdia, Tunisia",,Premium,B,,2022-01-27,2619
Tunis,634,36.7926506320706,10.182781551400018,Apartment,14,144,2,2,8,5.4,True,False,False,445000,"149 Rue Lafayette, Tunis, Tunisia",Manar,Good,D,,2022-07-24,3090
Sfax,330,34.720162528464115,10.757122419941156,Apartment,29,160,3,2,7,3.7,False,False,False,392000,"60 Avenue Sfax El Jadida, Apt. 5, Sfax, Tunisia",Médina,Basic,E,2021.0,2022-10-26,2450
Tunis,634,36.810589563238885,10.182603678556866,Apartment,15,118,4,1,9,4.8,True,False,True,383000,"56 Boulevard 14 Janvier, Tunis, Tunisia",Le Bardo,Premium,D,,2022-01-30,3246
Medenine,200,33.3314454291539,10.503622290303861,Apartment,1,156,4,1,9,11.8,False,False,False,276000,"1 Avenue Kheireddine, Apt. 1, Medenine, Tunisia",,Good,C,,2023-09-30,1769
Kebili,80,33.72704004771294,8.95390087021457,Apartment,18,104,3,1,0,8.2,False,True,True,122000,"28 Boulevard Paris, Apt. 10, Kebili, Tunisia",Cité Jardins,Premium,D,2018.0,2023-03-30,1173
Ben Arous,600,36.761041567919705,10.205469834707804,Villa,13,238,7,4,0,3.0,False,True,True,3069000,"186 Rue 14 Janvier, Ben Arous, Tunisia",Hay Palmeraie,Premium,E,,2022-05-01,12895
Ben Arous,600,36.73162082022407,10.23089141121118,Apartment,0,163,3,2,6,1.1,True,False,False,544000,"84 Impasse Mokhtar Attia, Apt. 34, Ben Arous, Tunisia",,Standard,B,,2024-01-17,3337
Mahdia,150,35.4848469590164,11.038317339421344,House,40,252,3,3,0,2.3,False,True,True,859000,"71 Impasse Tahar Haddad, Mahdia, Tunisia",Quartier Lac,Standard,D,2018.0,2023-07-03,3409
Ben Arous,600,36.73687564988241,10.23154245854998,Apartment,30,116,1,2,8,2.3,True,False,True,252000,"52 Avenue Tahar Haddad, Apt. 23, Ben Arous, Tunisia",,Standard,F,,2022-04-06,2172
Gabès,200,33.89156704772594,10.083323928207069,Penthouse,11,211,4,2,8,14.0,True,False,True,782000,"171 Avenue République, Apt. 18, Gabès, Tunisia",El Médina,Standard,A,,2022-10-02,3706
Tunis,634,36.81491297186041,10.16562381655496,Apartment,3,93,3,1,4,1.4,True,True,True,388000,"1 Impasse Bab Bhar, Apt. 4, Tunis, Tunisia",Carthage,Good,F,,2023-07-02,4172
Ariana,350,36.86817287133156,10.19119798399479,Apartment,26,152,4,2,1,4.8,False,False,False,420000,"192 Impasse Mohamed V, Apt. 14, Ariana, Tunisia",Quartier Médina,Basic,C,,2023-01-14,2763
Tozeur,70,33.92738997546668,8.158252637623962,House,26,287,2,2,0,12.7,False,True,True,596000,"29 Boulevard Paris, Tozeur, Tunisia",Résidence Oliveraie,Good,E,2010.0,2022-11-12,2077
Sousse,270,35.84639084826163,10.609814087891806,Apartment,24,129,1,2,7,4.4,True,False,True,277000,"46 Impasse Hammam Sousse, Apt. 31, Sousse, Tunisia",Bouhsina,Premium,C,2015.0,2022-08-23,2147
Sfax,330,34.75987193821812,10.738624539758739,Studio,10,41,0,1,1,1.0,False,False,True,51000,"17 Place Mongi Slim, Apt. 20, Sfax, Tunisia",Résidence Centre,Standard,C,2022.0,2023-02-16,1244
Manouba,400,36.83205232930799,10.086091283954984,Apartment,21,162,1,2,8,3.9,True,False,True,305000,"58 Impasse Abou Hamed El Ghazali, Apt. 18, Manouba, Tunisia",,Standard,E,2014.0,2022-05-29,1883
Sousse,270,35.81860174152057,10.614181910258788,Apartment,9,146,2,1,6,5.3,False,False,True,419000,"70 Avenue Charles de Gaulle, Apt. 29, Sousse, Tunisia",Bouhsina,Basic,C,2022.0,2023-10-16,2870
Kairouan,150,35.65871363791645,10.110937028261466,House,53,115,5,3,0,2.5,False,True,False,247000,"5 Avenue 14 Janvier, Kairouan, Tunisia",,Standard,C,2019.0,2024-03-04,2148
Kasserine,120,35.19441661178741,8.835937424747714,House,32,175,2,1,0,1.3,False,True,True,281000,"125 Impasse Abou Hamed El Ghazali, Kasserine, Tunisia",El Médina,Standard,G,2009.0,2023-03-27,1606
Sousse,270,35.83529250077634,10.647698487229858,House,46,178,4,2,0,4.3,False,True,False,575000,"131 Avenue Kantaoui, Sousse, Tunisia",,Standard,F,2018.0,2023-10-31,3230
Kairouan,150,35.666240713727646,10.076861481546011,Apartment,32,117,2,1,4,8.3,False,False,True,107000,"69 Boulevard Ibn Khaldoun, Apt. 7, Kairouan, Tunisia",,Premium,C,,2022-10-01,915
Nabeul,200,36.426393637195964,10.730032464147701,Apartment,29,92,2,1,7,4.6,True,False,False,155000,"169 Place Hannibal, Apt. 26, Nabeul, Tunisia",Résidence Parc,Standard,E,2013.0,2023-06-18,1685
Ben Arous,600,36.74037321140997,10.20641588625246,Apartment,29,81,3,2,5,3.3,True,True,True,201000,"17 Place Habib Bourguiba, Ben Arous, Tunisia",Résidence Jardins,Good,F,,2024-01-18,2481
Mahdia,150,35.48857641462469,11.043424944913397,House,38,224,2,3,0,4.6,False,True,False,679000,"62 Boulevard Ibn Khaldoun, Mahdia, Tunisia",Cité Centre,Basic,D,2019.0,2022-04-19,3031
Ben Arous,600,36.77404391903087,10.21031336067296,Villa,12,181,4,2,0,2.2,False,True,True,1533000,"63 Place Hannibal, Ben Arous, Tunisia",El Jardins,Standard,E,2021.0,2023-07-29,8470
